recall_id,organization,product_name,issue,category,updated_at,data_received_at
74936,Health Canada,Zebra blinds and roller blinds equipped with a chain and cord shield,Strangulation hazard,Consumer products - Household items,2024-01-22,2024-05-29 02:56:22.777816
73134,Canadian Food Inspection Agency,Frikandellen,Milk,Food - Meat and poultry - Frozen,2024-01-19,2024-05-29 02:56:22.777816
74909,Health Canada,"Home Design, Inc. Low Profile Beds",Injury hazard,Consumer products - Household items - Furniture and furnishings,2024-01-18,2024-05-29 02:56:22.777816
74910,Health Canada,Steamist Tilt-Up Bath & Shower Seat,Fall hazard,Consumer products - Household items,2024-01-18,2024-05-29 02:56:22.777816
74918,Health Canada,"Vertical blind equipped with a chain and cord shield from ""La Verticalerie""",Strangulation hazard,Consumer products - Household items,2024-01-18,2024-05-29 02:56:22.777816
74914,Health Canada,Evaporator Coil Drain Pans,Fire hazard,Consumer products - Appliances,2024-01-17,2024-05-29 02:56:22.777816
74900,Health Canada,Collegiate English Horse-Riding Saddles,Fall hazard,Consumer products - Sports and fitness,2024-01-15,2024-05-29 02:56:22.777816
74644,Transport Canada,Motorhome recalled by FOREST RIVER,Electrical,"Vehicles - Motorhome, Vehicles - RV Trailer",2023-11-22,2024-05-29 02:56:22.777816
73902,Health Canada,Baby Doll 5”,Chemical hazard,Consumer products - Toys and games,2023-07-05,2024-05-29 02:56:22.777816
65260,Transport Canada,Car recalled by HYUNDAI,Engine,"Vehicles - Car, Vehicles - SUV",2023-11-21,2024-05-29 02:56:22.777816
65744,Transport Canada,SUV recalled by HYUNDAI,Electrical,"Vehicles - Car, Vehicles - SUV",2023-11-21,2024-05-29 02:56:22.777816
66457,Transport Canada,SUV recalled by NISSAN,Airbag,"Vehicles - Car, Vehicles - SUV",2023-11-20,2024-05-29 02:56:22.777816
68430,Transport Canada,SUV recalled by NISSAN,Airbag,"Vehicles - Car, Vehicles - SUV",2023-11-20,2024-05-29 02:56:22.777816
72809,Transport Canada,Light Truck & Van recalled by NISSAN,Airbag,"Vehicles - SUV, Vehicles - Minivan, Vehicles - Light Truck & Van",2023-11-20,2024-05-29 02:56:22.777816
72810,Transport Canada,Light Truck & Van recalled by NISSAN,Airbag,"Vehicles - Light Truck & Van, Vehicles - SUV, Vehicles - Minivan",2023-11-20,2024-05-29 02:56:22.777816
74929,Health Canada,GM85 Digital Diagnostic Mobile X-Ray System,Performance issue,Health products - Medical devices - Radiology,2024-01-19,2024-05-29 02:56:22.777816
74930,Health Canada,HeartMate Touch™ Communication System,Performance issue,Health products - Medical devices - Cardiovascular,2024-01-19,2024-05-29 02:56:22.777816
74931,Health Canada,"Philips Allura XPER, Allura Centron and Azurion Systems",Performance issue,Health products - Medical devices - Radiology,2024-01-19,2024-05-29 02:56:22.777816
74934,Health Canada,Oxy2Mask,Device compatibility,Health products - Medical devices - Anaesthesiology,2024-01-19,2024-05-29 02:56:22.777816
74932,Canadian Food Inspection Agency,Hydration drink,"Labelling and packaging, Nutrition Issue",Food - Beverages - Non-alcoholic,2024-01-18,2024-05-29 02:56:22.777816
74924,Health Canada,McGRATH™ Mac 2 Laryngoscope Blade,Performance issue,Health products - Medical devices - Anaesthesiology,2024-01-18,2024-05-29 02:56:22.777816
74925,Health Canada,Cardinal Health Monoject™ syringes,Labelling and packaging,Health products - Medical devices - General hospital and personal use,2024-01-18,2024-05-29 02:56:22.777816
74926,Health Canada,Maquet Hemoconcentrator Set,Performance issue,Health products - Medical devices - Cardiovascular,2024-01-18,2024-05-29 02:56:22.777816
74928,Health Canada,Medfusion® Syringe Infusion Pumps,Performance issue,Health products - Medical devices - General hospital and personal use,2024-01-18,2024-05-29 02:56:22.777816
74923,Health Canada,Sofsilk™ Braided Silk Sutures,Sterility Issue,"Health products - Medical devices - Cardiovascular, Health products - Medical devices - General hospital and personal use",2024-01-17,2024-05-29 02:56:22.777816
74911,Health Canada,Nano Glass-Shield windshield treatment,Labelling and packaging,Consumer products - Chemicals,2024-01-16,2024-05-29 02:56:22.777816
73848,Canadian Food Inspection Agency,Caffeinated Energy Drinks and Mixes,Chemical,Food - Beverages - Non-alcoholic,2024-01-09,2024-05-29 02:56:22.777816
74920,Health Canada,"Pediatrix Acetaminophen Oral Solution, 160mg/5mL",Product safety,Health products - Drugs,2024-01-17,2024-05-29 02:56:22.777816
74921,Health Canada,Disposable Hasson Trocar 12/110mm,"Labelling and packaging, Sterility Issue",Health products - Medical devices - General and plastic surgery,2024-01-17,2024-05-29 02:56:22.777816
74922,Health Canada,"Philips Achieva, Intera and Ingenia Systems",Performance issue,Health products - Medical devices - Radiology,2024-01-17,2024-05-29 02:56:22.777816
74913,Canadian Food Inspection Agency,"UF Chia Tropical Fruit Parfait, Yogurt Parfait",Salmonella,Food - Other,2024-01-15,2024-05-29 02:56:22.777816
74915,Transport Canada,Motorcycle recalled by CAKE,Electrical,Vehicles - Motorcycle,2024-01-15,2024-05-29 02:56:22.777816
74917,Transport Canada,SUV recalled by VOLVO,Lights And Instruments,Vehicles - SUV,2024-01-15,2024-05-29 02:56:22.777816
74904,Canadian Food Inspection Agency,Various parfait and yogurt bowls,Salmonella,Food - Other,2024-01-12,2024-05-29 02:56:22.777816
73132,Canadian Food Inspection Agency,Cavendish Crunch Freeze Dried Treats,"Egg, Milk, Soy","Food - Candy, confectionary, snacks and sweeteners",2024-01-16,2024-05-29 02:56:22.777816
74513,Canadian Food Inspection Agency,Cantaloupes,Salmonella,Food - Fruits and vegetables - Fresh,2023-11-24,2024-05-29 02:56:22.777816
73137,Canadian Food Inspection Agency,Corn (frozen),Salmonella,Food - Fruits and vegetables - Frozen,2024-01-15,2024-05-29 02:56:22.777816
74912,Health Canada,PEDIATRIX,Product quality,Health products - Drugs,2024-01-15,2024-05-29 02:56:22.777816
74908,Canadian Food Inspection Agency,Strong Cider,Non harmful (quality or spoilage),Food - Beverages - Alcoholic,2024-01-10,2024-05-29 02:56:22.777816
74601,Transport Canada,Car recalled by HONDA,Engine,"Vehicles - SUV, Vehicles - Car, Vehicles - Minivan, Vehicles - Light Truck & Van",2023-11-15,2024-05-29 02:56:22.777816
74605,Transport Canada,Car recalled by SUBARU,Electrical,"Vehicles - SUV, Vehicles - Car",2023-11-15,2024-05-29 02:56:22.777816
72110,Transport Canada,Motorhome recalled by WINNEBAGO INDUSTRIES,Accessories,Vehicles - Motorhome,2024-01-12,2024-05-29 02:56:22.777816
74906,Transport Canada,Truck - Med. & H.D. recalled by OSHKOSH CORPORATION,Electrical,Vehicles - Truck - Med. & H.D.,2024-01-12,2024-05-29 02:56:22.777816
74907,Transport Canada,Motorhome recalled by WINNEBAGO INDUSTRIES,Accessories,Vehicles - Motorhome,2024-01-12,2024-05-29 02:56:22.777816
74351,Transport Canada,SUV recalled by KIA,Brakes,"Vehicles - Car, Vehicles - SUV",2023-11-14,2024-05-29 02:56:22.777816
74851,Transport Canada,SUV recalled by LAND ROVER,Lights And Instruments,Vehicles - SUV,2024-01-11,2024-05-29 02:56:22.777816
74905,Transport Canada,Truck - Med. & H.D. recalled by DAIMLER TRUCK NORTH AMERICA,Brakes,Vehicles - Truck - Med. & H.D.,2024-01-11,2024-05-29 02:56:22.777816
74902,Health Canada,George Brand Sleepers,"Choking hazard, Ingestion hazard",Consumer products - Clothing and accessories - Clothing,2024-01-12,2024-05-29 02:56:22.777816
74903,Health Canada,Centricity High Acuity Anesthesia and Centricity Anesthesia,Performance issue,Health products - Medical devices - General hospital and personal use,2024-01-12,2024-05-29 02:56:22.777816
74859,Transport Canada,Car recalled by BMW,Other,Vehicles - Car,2024-01-10,2024-05-29 02:56:22.777816
74876,Transport Canada,Light Truck & Van recalled by FORD,Powertrain,Vehicles - Light Truck & Van,2024-01-10,2024-05-29 02:56:22.777816
74901,Canadian Food Inspection Agency,Orange Madness,Labelling and packaging,Food - Beverages - Non-alcoholic,2023-12-06,2024-05-29 02:56:22.777816
74888,Health Canada,Retrospec Scout Bicycle Helmet,Injury hazard,Consumer products - Sports and fitness,2024-01-11,2024-05-29 02:56:22.777816
74896,Health Canada,FlexiCups Medium Blue,Performance issue,Health products - Medical devices - Dental,2024-01-11,2024-05-29 02:56:22.777816
74898,Health Canada,Canadian Hospital Specialities MED-RX Wound Management Kits and Catheter Trays,Sterility Issue,"Health products - Medical devices - Gastroenterology & Urology, Health products - Medical devices - General and plastic surgery",2024-01-11,2024-05-29 02:56:22.777816
74899,Health Canada,EVair,Performance issue,Health products - Medical devices - Anaesthesiology,2024-01-11,2024-05-29 02:56:22.777816
74892,Health Canada,HRIS Acet Cup Cut Tips,Sterility Issue,Health products - Medical devices - Orthopaedics,2024-01-10,2024-05-29 02:56:22.777816
73984,Transport Canada,Truck - Med. & H.D. recalled by DAIMLER TRUCK NORTH AMERICA,Powertrain,Vehicles - Truck - Med. & H.D.,2024-01-09,2024-05-29 02:56:22.777816
74884,Health Canada,Karl Storz Hand Instruments,Sterility Issue,"Health products - Medical devices - Ear, nose and throat, Health products - Medical devices - Gastroenterology & Urology, Health products - Medical devices - General and plastic surgery, Health products - Medical devices - Obstetrics and gynaecology",2024-01-10,2024-05-29 02:56:22.777816
74890,Health Canada,Various Blinds from Versailles Home Fashion,"Choking hazard, Strangulation hazard",Consumer products - Household items,2024-01-10,2024-05-29 02:56:22.777816
74891,Health Canada,BBL Sensi-Disc Antimicrobial Susceptibility Test Discs,Device compatibility,Health products - Medical devices - Microbiology,2024-01-10,2024-05-29 02:56:22.777816
74893,Health Canada,Single Use Distal Cover and EVIS EXERA III Duodenovideoscope,Performance issue,"Health products - Medical devices - Gastroenterology & Urology, Health products - Medical devices - Orthopaedics",2024-01-10,2024-05-29 02:56:22.777816
74897,Health Canada,NOW® Pumpkin Seed Oil 1000 mg,Product quality,Health products - Natural health products,2024-01-10,2024-05-29 02:56:22.777816
64997,Transport Canada,Light Truck & Van recalled by MERCEDES-BENZ,Visual System,Vehicles - Light Truck & Van,2024-01-08,2024-05-29 02:56:22.777816
74813,Transport Canada,Snowmobile recalled by POLARIS,Engine,Vehicles - Snowmobile,2024-01-08,2024-05-29 02:56:22.777816
74873,Transport Canada,Truck - Med. & H.D. recalled by ROSENBAUER,Electrical,Vehicles - Truck - Med. & H.D.,2024-01-08,2024-05-29 02:56:22.777816
74895,Transport Canada,Truck - Med. & H.D. recalled by EMERGENCY ONE,Electrical,Vehicles - Truck - Med. & H.D.,2024-01-08,2024-05-29 02:56:22.777816
74838,Health Canada,Zebra Blinds with chain and chain guard by Multi-Stores,Strangulation hazard,Consumer products - Household items,2024-01-05,2024-05-29 02:56:22.777816
74782,Health Canada,HoMedics Therapist Select Percussion Personal Massagers,"Burn hazard, Fire hazard",Consumer products - Beauty and personal care,2024-01-04,2024-05-29 02:56:22.777816
73428,Canadian Food Inspection Agency,Tahini,Salmonella,"Food - Nuts, grains, and seeds",2023-06-13,2024-05-29 02:56:22.777816
74885,Health Canada,Vacuette 4 Ml Fx Sodium Fluoride / Potassium Oxalate Tube,Performance issue,Health products - Medical devices,2024-01-09,2024-05-29 02:56:22.777816
74886,Health Canada,Maquet HLS Sets,Sterility Issue,Health products - Medical devices - Gastroenterology & Urology,2024-01-09,2024-05-29 02:56:22.777816
74887,Health Canada,Rotaflow Centrifugal Pump With Bioline,Sterility Issue,Health products - Medical devices - Cardiovascular,2024-01-09,2024-05-29 02:56:22.777816
74889,Canadian Food Inspection Agency,Vegan Gluten Free Margherita Pizza,Milk,Food - Multiple food items,2024-01-09,2024-05-29 02:56:22.777816
73809,Canadian Food Inspection Agency,Raspberries (frozen),Norovirus,Food - Fruits and vegetables - Frozen,2023-06-13,2024-05-29 02:56:22.777816
74883,Health Canada,Medi-Vac® CRD™ Suction Canister Liner 1L,Performance issue,Health products - Medical devices - General hospital and personal use,2024-01-08,2024-05-29 02:56:22.777816
74882,Health Canada,Alinity I HBsAg Reagent Kit,Performance issue,Health products - Medical devices - Microbiology,2024-01-08,2024-05-29 02:56:22.777816
74864,Health Canada,Express Dry Seal Chest Drain,Sterility Issue,Health products - Medical devices - General hospital and personal use,2024-01-05,2024-05-29 02:56:22.777816
74867,Canadian Food Inspection Agency,Organic Fruit Sauce (Multi Flavour),Non harmful (quality or spoilage),Food - Fruits and vegetables,2023-12-27,2024-05-29 02:56:22.777816
74869,Canadian Food Inspection Agency,Erborinato Al Tartufo,Listeria,Food - Dairy,2023-12-25,2024-05-29 02:56:22.777816
74797,Canadian Food Inspection Agency,"Parmesan Pesto Chicken with Steamed Spinach, Roasted Green Beans & Grape Tomatoes",Other,Food - Other,2023-12-22,2024-05-29 02:56:22.777816
74870,Canadian Food Inspection Agency,Peanut Butter Balls and Date Squares,"Peanut, Wheat","Food - Candy, confectionary, snacks and sweeteners",2023-12-20,2024-05-29 02:56:22.777816
74866,Canadian Food Inspection Agency,Hula Hula Tropical Sour,Non harmful (quality or spoilage),Food - Beverages - Alcoholic,2023-12-18,2024-05-29 02:56:22.777816
74582,Transport Canada,Car recalled by TESLA,Airbag,"Vehicles - SUV, Vehicles - Car",2023-11-08,2024-05-29 02:56:22.777816
21680,Health Canada,,,Health products - Medical devices,2012-05-28,2024-05-29 02:56:22.777816
21671,Health Canada,,,Health products - Drugs,2012-05-28,2024-05-29 02:56:22.777816
21750,Health Canada,,,Health products - Drugs,2012-05-14,2024-05-29 02:56:22.777816
21670,Health Canada,,,Health products - Drugs,2012-04-30,2024-05-29 02:56:22.777816
21656,Health Canada,,,Health products - Drugs,2012-04-16,2024-05-29 02:56:22.777816
21683,Health Canada,,,Health products - Medical devices,2012-04-15,2024-05-29 02:56:22.777816
21669,Health Canada,,,Health products - Drugs,2012-04-02,2024-05-29 02:56:22.777816
21658,Health Canada,,,Health products - Drugs,2012-02-20,2024-05-29 02:56:22.777816
21655,Health Canada,,,Health products - Drugs,2012-02-20,2024-05-29 02:56:22.777816
21653,Health Canada,,,Health products - Drugs,2012-02-20,2024-05-29 02:56:22.777816
21649,Health Canada,,,Health products - Drugs,2011-12-12,2024-05-29 02:56:22.777816
21667,Health Canada,,,Health products - Drugs,2011-10-17,2024-05-29 02:56:22.777816
21665,Health Canada,,,Health products - Drugs,2011-10-17,2024-05-29 02:56:22.777816
21646,Health Canada,,,Health products - Drugs,2011-10-03,2024-05-29 02:56:22.777816
21666,Health Canada,,,Health products - Drugs,2011-09-19,2024-05-29 02:56:22.777816
21645,Health Canada,,,Health products - Drugs,2011-09-05,2024-05-29 02:56:22.777816
21648,Health Canada,,,Health products - Drugs,2011-08-08,2024-05-29 02:56:22.777816
21641,Health Canada,,,Health products - Drugs,2011-07-11,2024-05-29 02:56:22.777816
21642,Health Canada,,,Health products - Drugs,2011-07-11,2024-05-29 02:56:22.777816
21643,Health Canada,,,Health products - Drugs,2011-07-11,2024-05-29 02:56:22.777816
21644,Health Canada,,,Health products - Drugs,2011-07-11,2024-05-29 02:56:22.777816
21652,Health Canada,,,Health products - Drugs,2011-05-02,2024-05-29 02:56:22.777816
21657,Health Canada,,,Health products - Drugs,2011-05-02,2024-05-29 02:56:22.777816
21654,Health Canada,,,Health products - Drugs,2011-04-18,2024-05-29 02:56:22.777816
21650,Health Canada,,,Health products - Drugs,2011-03-21,2024-05-29 02:56:22.777816
21651,Health Canada,,,Health products - Drugs,2011-02-07,2024-05-29 02:56:22.777816
21599,Health Canada,,,Health products - Drugs,2010-08-30,2024-05-29 02:56:22.777816
21587,Health Canada,,Unauthorized product,Health products - Drugs,2010-08-20,2024-05-29 02:56:22.777816
21623,Health Canada,,,Health products - Drugs,2010-03-15,2024-05-29 02:56:22.777816
21637,Health Canada,,,Health products - Drugs,2010-03-15,2024-05-29 02:56:22.777816
21609,Health Canada,,,Health products - Drugs,2010-03-15,2024-05-29 02:56:22.777816
21615,Health Canada,,,Health products - Drugs,2010-03-15,2024-05-29 02:56:22.777816
21617,Health Canada,,,Health products - Drugs,2010-03-15,2024-05-29 02:56:22.777816
21619,Health Canada,,,Health products - Drugs,2010-03-15,2024-05-29 02:56:22.777816
21620,Health Canada,,,Health products - Drugs,2010-03-15,2024-05-29 02:56:22.777816
